Date,Time,Source IP,Destination IP,Protocol,Packet Size
04/10/2024,14:32:04,192.168.146.5,192.168.146.25,17,75
04/10/2024,14:32:04,192.168.146.5,192.168.146.25,17,75
04/10/2024,14:32:04,192.168.146.25,192.168.146.5,17,103
04/10/2024,14:32:04,192.168.146.25,192.168.146.5,17,91
04/10/2024,14:32:04,N/A,N/A,N/A,86
04/10/2024,14:32:04,192.168.146.5,142.250.196.162,17,79
04/10/2024,14:32:04,N/A,N/A,N/A,86
04/10/2024,14:32:04,N/A,N/A,N/A,74
04/10/2024,14:32:04,N/A,N/A,N/A,1374
04/10/2024,14:32:04,N/A,N/A,N/A,4954
04/10/2024,14:32:04,N/A,N/A,N/A,946
04/10/2024,14:32:04,N/A,N/A,N/A,74
04/10/2024,14:32:04,N/A,N/A,N/A,74
04/10/2024,14:32:04,N/A,N/A,N/A,148
04/10/2024,14:32:04,N/A,N/A,N/A,166
04/10/2024,14:32:04,N/A,N/A,N/A,485
04/10/2024,14:32:04,N/A,N/A,N/A,74
04/10/2024,14:32:04,N/A,N/A,N/A,1374
04/10/2024,14:32:04,N/A,N/A,N/A,1374
04/10/2024,14:32:04,192.168.146.5,192.168.146.25,17,82
04/10/2024,14:32:04,192.168.146.5,192.168.146.25,17,82
04/10/2024,14:32:04,192.168.146.5,192.168.146.25,17,82
04/10/2024,14:32:04,192.168.146.5,192.168.146.25,17,73
04/10/2024,14:32:04,192.168.146.5,192.168.146.25,17,73
04/10/2024,14:32:04,192.168.146.5,192.168.146.25,17,73
04/10/2024,14:32:04,N/A,N/A,N/A,3734
04/10/2024,14:32:04,N/A,N/A,N/A,74
04/10/2024,14:32:04,N/A,N/A,N/A,1294
04/10/2024,14:32:04,N/A,N/A,N/A,801
04/10/2024,14:32:04,N/A,N/A,N/A,1048
04/10/2024,14:32:04,N/A,N/A,N/A,105
04/10/2024,14:32:04,N/A,N/A,N/A,74
04/10/2024,14:32:04,N/A,N/A,N/A,105
04/10/2024,14:32:04,N/A,N/A,N/A,553
04/10/2024,14:32:04,N/A,N/A,N/A,134
04/10/2024,14:32:04,N/A,N/A,N/A,113
04/10/2024,14:32:04,N/A,N/A,N/A,74
04/10/2024,14:32:04,N/A,N/A,N/A,113
04/10/2024,14:32:04,142.250.196.162,192.168.146.5,17,1010
04/10/2024,14:32:04,N/A,N/A,N/A,74
04/10/2024,14:32:04,N/A,N/A,N/A,1374
04/10/2024,14:32:04,142.250.196.162,192.168.146.5,17,611
04/10/2024,14:32:04,142.250.196.162,192.168.146.5,17,258
04/10/2024,14:32:04,192.168.146.5,142.250.196.162,17,77
04/10/2024,14:32:04,142.250.196.162,192.168.146.5,17,66
04/10/2024,14:32:04,192.168.146.5,192.168.146.25,17,84
04/10/2024,14:32:04,192.168.146.5,192.168.146.25,17,84
04/10/2024,14:32:04,192.168.146.5,192.168.146.25,17,84
04/10/2024,14:32:04,N/A,N/A,N/A,74
04/10/2024,14:32:04,N/A,N/A,N/A,74
04/10/2024,14:32:04,N/A,N/A,N/A,4954
04/10/2024,14:32:04,N/A,N/A,N/A,806
04/10/2024,14:32:04,N/A,N/A,N/A,74
04/10/2024,14:32:04,N/A,N/A,N/A,74
04/10/2024,14:32:04,N/A,N/A,N/A,1046
04/10/2024,14:32:04,N/A,N/A,N/A,105
04/10/2024,14:32:04,N/A,N/A,N/A,74
04/10/2024,14:32:04,N/A,N/A,N/A,148
04/10/2024,14:32:04,N/A,N/A,N/A,105
04/10/2024,14:32:04,N/A,N/A,N/A,1294
04/10/2024,14:32:04,N/A,N/A,N/A,3734
04/10/2024,14:32:04,N/A,N/A,N/A,577
04/10/2024,14:32:04,N/A,N/A,N/A,74
04/10/2024,14:32:04,N/A,N/A,N/A,148
04/10/2024,14:32:04,N/A,N/A,N/A,166
04/10/2024,14:32:04,N/A,N/A,N/A,454
04/10/2024,14:32:04,N/A,N/A,N/A,74
04/10/2024,14:32:04,N/A,N/A,N/A,74
04/10/2024,14:32:04,N/A,N/A,N/A,457
04/10/2024,14:32:04,N/A,N/A,N/A,74
04/10/2024,14:32:04,N/A,N/A,N/A,1374
04/10/2024,14:32:04,N/A,N/A,N/A,565
04/10/2024,14:32:04,N/A,N/A,N/A,113
04/10/2024,14:32:04,N/A,N/A,N/A,74
04/10/2024,14:32:04,N/A,N/A,N/A,74
04/10/2024,14:32:04,N/A,N/A,N/A,74
04/10/2024,14:32:04,N/A,N/A,N/A,277
04/10/2024,14:32:04,N/A,N/A,N/A,1058
04/10/2024,14:32:04,N/A,N/A,N/A,1034
04/10/2024,14:32:04,N/A,N/A,N/A,74
04/10/2024,14:32:04,N/A,N/A,N/A,74
04/10/2024,14:32:04,N/A,N/A,N/A,74
04/10/2024,14:32:04,N/A,N/A,N/A,74
04/10/2024,14:32:04,N/A,N/A,N/A,86
04/10/2024,14:32:04,192.168.146.25,192.168.146.5,17,161
04/10/2024,14:32:04,N/A,N/A,N/A,74
04/10/2024,14:32:04,192.168.146.5,18.142.19.129,6,66
04/10/2024,14:32:04,N/A,N/A,N/A,74
04/10/2024,14:32:04,142.250.76.42,192.168.146.5,17,82
04/10/2024,14:32:04,N/A,N/A,N/A,518
04/10/2024,14:32:04,N/A,N/A,N/A,1374
04/10/2024,14:32:04,N/A,N/A,N/A,461
04/10/2024,14:32:04,N/A,N/A,N/A,1374
04/10/2024,14:32:04,N/A,N/A,N/A,74
04/10/2024,14:32:04,N/A,N/A,N/A,605
04/10/2024,14:32:04,N/A,N/A,N/A,1294
04/10/2024,14:32:04,N/A,N/A,N/A,1001
04/10/2024,14:32:04,N/A,N/A,N/A,74
04/10/2024,14:32:04,N/A,N/A,N/A,105
04/10/2024,14:32:04,192.168.146.5,142.250.77.99,17,1292
04/10/2024,14:32:04,192.168.146.5,142.250.77.99,17,1292
04/10/2024,14:32:04,N/A,N/A,N/A,149
04/10/2024,14:32:04,142.250.76.42,192.168.146.5,17,1292
04/10/2024,14:32:04,142.250.76.42,192.168.146.5,17,1292
04/10/2024,14:32:04,142.250.76.42,192.168.146.5,17,1292
04/10/2024,14:32:04,N/A,N/A,N/A,74
04/10/2024,14:32:04,192.168.146.5,142.250.76.42,17,81
04/10/2024,14:32:04,192.168.146.5,142.250.76.42,17,82
04/10/2024,14:32:04,N/A,N/A,N/A,74
04/10/2024,14:32:04,192.168.146.25,192.168.146.5,17,165
04/10/2024,14:32:04,192.168.146.5,13.33.146.15,6,66
04/10/2024,14:32:04,N/A,N/A,N/A,277
04/10/2024,14:32:04,N/A,N/A,N/A,1294
04/10/2024,14:32:04,N/A,N/A,N/A,74
04/10/2024,14:32:04,N/A,N/A,N/A,74
04/10/2024,14:32:04,N/A,N/A,N/A,1294
04/10/2024,14:32:04,N/A,N/A,N/A,74
04/10/2024,14:32:04,N/A,N/A,N/A,74
04/10/2024,14:32:04,N/A,N/A,N/A,2514
04/10/2024,14:32:04,N/A,N/A,N/A,2514
04/10/2024,14:32:04,N/A,N/A,N/A,74
04/10/2024,14:32:04,N/A,N/A,N/A,74
04/10/2024,14:32:04,N/A,N/A,N/A,2514
04/10/2024,14:32:04,N/A,N/A,N/A,74
04/10/2024,14:32:04,N/A,N/A,N/A,74
04/10/2024,14:32:04,N/A,N/A,N/A,2514
04/10/2024,14:32:04,N/A,N/A,N/A,74
04/10/2024,14:32:04,18.142.19.129,192.168.146.5,6,66
04/10/2024,14:32:04,192.168.146.5,18.142.19.129,6,54
04/10/2024,14:32:04,N/A,N/A,N/A,2514
04/10/2024,14:32:04,N/A,N/A,N/A,74
04/10/2024,14:32:04,N/A,N/A,N/A,2514
04/10/2024,14:32:04,N/A,N/A,N/A,74
04/10/2024,14:32:04,N/A,N/A,N/A,86
04/10/2024,14:32:04,N/A,N/A,N/A,388
04/10/2024,14:32:04,N/A,N/A,N/A,74
04/10/2024,14:32:04,N/A,N/A,N/A,113
04/10/2024,14:32:04,N/A,N/A,N/A,1294
04/10/2024,14:32:04,N/A,N/A,N/A,1294
04/10/2024,14:32:04,N/A,N/A,N/A,2514
04/10/2024,14:32:04,N/A,N/A,N/A,74
04/10/2024,14:32:04,N/A,N/A,N/A,74
04/10/2024,14:32:04,N/A,N/A,N/A,1294
04/10/2024,14:32:04,N/A,N/A,N/A,74
04/10/2024,14:32:04,192.168.146.5,142.250.76.42,17,79
04/10/2024,14:32:04,N/A,N/A,N/A,1294
04/10/2024,14:32:04,N/A,N/A,N/A,2514
04/10/2024,14:32:04,N/A,N/A,N/A,74
04/10/2024,14:32:04,192.168.146.5,142.250.77.99,17,184
04/10/2024,14:32:05,N/A,N/A,N/A,74
04/10/2024,14:32:05,142.250.76.42,192.168.146.5,17,222
04/10/2024,14:32:05,13.33.146.15,192.168.146.5,6,66
04/10/2024,14:32:05,192.168.146.5,13.33.146.15,6,54
04/10/2024,14:32:05,N/A,N/A,N/A,2514
04/10/2024,14:32:05,N/A,N/A,N/A,74
04/10/2024,14:32:05,192.168.146.5,142.250.76.42,17,211
04/10/2024,14:32:05,192.168.146.5,13.33.146.15,6,1404
04/10/2024,14:32:05,192.168.146.5,13.33.146.15,6,686
04/10/2024,14:32:05,N/A,N/A,N/A,2514
04/10/2024,14:32:05,142.250.77.99,192.168.146.5,17,82
04/10/2024,14:32:05,N/A,N/A,N/A,385
04/10/2024,14:32:05,N/A,N/A,N/A,126
04/10/2024,14:32:05,N/A,N/A,N/A,105
04/10/2024,14:32:05,N/A,N/A,N/A,74
04/10/2024,14:32:05,N/A,N/A,N/A,2514
04/10/2024,14:32:05,N/A,N/A,N/A,74
04/10/2024,14:32:05,N/A,N/A,N/A,109
04/10/2024,14:32:05,142.250.77.99,192.168.146.5,17,1292
04/10/2024,14:32:05,142.250.77.99,192.168.146.5,17,1292
04/10/2024,14:32:05,N/A,N/A,N/A,1294
04/10/2024,14:32:05,N/A,N/A,N/A,1059
04/10/2024,14:32:05,N/A,N/A,N/A,74
04/10/2024,14:32:05,N/A,N/A,N/A,113
04/10/2024,14:32:05,75.2.57.54,192.168.146.5,6,54
04/10/2024,14:32:05,75.2.57.54,192.168.146.5,6,54
04/10/2024,14:32:05,142.250.77.99,192.168.146.5,17,1292
04/10/2024,14:32:05,142.250.77.99,192.168.146.5,17,1292
04/10/2024,14:32:05,192.168.146.5,142.250.77.99,17,81
04/10/2024,14:32:05,142.250.77.99,192.168.146.5,17,1262
04/10/2024,14:32:05,N/A,N/A,N/A,105
04/10/2024,14:32:05,N/A,N/A,N/A,86
04/10/2024,14:32:05,75.2.57.54,192.168.146.5,6,210
04/10/2024,14:32:05,192.168.146.5,75.2.57.54,6,105
04/10/2024,14:32:05,192.168.146.5,75.2.57.54,6,153
04/10/2024,14:32:05,192.168.146.5,75.2.57.54,6,595
04/10/2024,14:32:05,N/A,N/A,N/A,113
04/10/2024,14:32:05,N/A,N/A,N/A,86
04/10/2024,14:32:05,142.250.77.99,192.168.146.5,17,1292
04/10/2024,14:32:05,192.168.146.5,142.250.77.99,17,199
04/10/2024,14:32:05,192.168.146.5,18.142.19.129,6,1404
04/10/2024,14:32:05,N/A,N/A,N/A,468
04/10/2024,14:32:05,N/A,N/A,N/A,86
04/10/2024,14:32:05,75.2.57.54,192.168.146.5,6,210
04/10/2024,14:32:05,192.168.146.5,75.2.57.54,6,66
04/10/2024,14:32:05,142.250.76.42,192.168.146.5,17,222
04/10/2024,14:32:05,192.168.146.5,142.250.76.42,17,213
04/10/2024,14:32:05,18.142.19.129,192.168.146.5,6,54
04/10/2024,14:32:05,192.168.146.5,192.168.146.25,17,75
04/10/2024,14:32:05,192.168.146.5,192.168.146.25,17,75
04/10/2024,14:32:05,18.142.19.129,192.168.146.5,6,54
04/10/2024,14:32:05,18.142.19.129,192.168.146.5,6,1404
04/10/2024,14:32:05,18.142.19.129,192.168.146.5,6,2754
04/10/2024,14:32:05,18.142.19.129,192.168.146.5,6,2754
04/10/2024,14:32:05,18.142.19.129,192.168.146.5,6,331
04/10/2024,14:32:05,192.168.146.5,18.142.19.129,6,66
04/10/2024,14:32:05,192.168.146.5,18.142.19.129,6,66
04/10/2024,14:32:05,18.142.19.129,192.168.146.5,6,100
04/10/2024,14:32:05,192.168.146.5,18.142.19.129,6,54
04/10/2024,14:32:05,192.168.146.5,18.142.19.129,6,134
04/10/2024,14:32:05,192.168.146.5,142.250.76.42,17,430
04/10/2024,14:32:05,192.168.146.5,13.33.146.15,6,1404
04/10/2024,14:32:05,N/A,N/A,N/A,109
04/10/2024,14:32:05,N/A,N/A,N/A,113
04/10/2024,14:32:05,18.142.19.129,192.168.146.5,6,100
04/10/2024,14:32:05,192.168.146.5,18.142.19.129,6,66
04/10/2024,14:32:05,18.142.19.129,192.168.146.5,6,660
04/10/2024,14:32:05,18.142.19.129,192.168.146.5,6,106
04/10/2024,14:32:05,192.168.146.5,18.142.19.129,6,54
04/10/2024,14:32:05,192.168.146.5,142.250.77.99,17,184
04/10/2024,14:32:05,142.250.76.42,192.168.146.5,17,229
04/10/2024,14:32:05,192.168.146.5,142.250.76.42,17,217
04/10/2024,14:32:05,142.250.77.99,192.168.146.5,17,209
04/10/2024,14:32:05,13.33.146.15,192.168.146.5,6,54
04/10/2024,14:32:05,142.250.76.42,192.168.146.5,17,998
04/10/2024,14:32:05,142.250.76.42,192.168.146.5,17,69
04/10/2024,14:32:05,192.168.146.5,142.250.76.42,17,77
04/10/2024,14:32:05,142.250.76.42,192.168.146.5,17,167
04/10/2024,14:32:05,192.168.146.5,142.250.76.42,17,77
04/10/2024,14:32:05,192.168.146.5,142.250.195.206,17,633
04/10/2024,14:32:05,192.168.146.5,13.33.146.15,6,118
04/10/2024,14:32:05,192.168.146.5,13.33.146.15,6,146
04/10/2024,14:32:05,192.168.146.5,13.33.146.15,6,625
04/10/2024,14:32:05,192.168.146.5,142.250.77.99,17,78
04/10/2024,14:32:05,75.2.57.54,192.168.146.5,6,54
04/10/2024,14:32:05,75.2.57.54,192.168.146.5,6,54
04/10/2024,14:32:05,142.250.76.42,192.168.146.5,17,313
04/10/2024,14:32:05,142.250.77.99,192.168.146.5,17,986
04/10/2024,14:32:05,142.250.77.99,192.168.146.5,17,164
04/10/2024,14:32:05,142.250.76.42,192.168.146.5,17,63
04/10/2024,14:32:05,142.250.76.42,192.168.146.5,17,68
04/10/2024,14:32:05,13.33.146.15,192.168.146.5,6,66
04/10/2024,14:32:05,N/A,N/A,N/A,86
04/10/2024,14:32:05,N/A,N/A,N/A,86
04/10/2024,14:32:05,192.168.146.25,192.168.146.5,17,103
04/10/2024,14:32:05,192.168.146.25,192.168.146.5,17,91
04/10/2024,14:32:05,142.250.77.99,192.168.146.5,17,67
04/10/2024,14:32:05,142.250.76.42,192.168.146.5,17,69
04/10/2024,14:32:05,142.250.76.42,192.168.146.5,17,67
04/10/2024,14:32:05,192.168.146.25,192.168.146.5,17,125
04/10/2024,14:32:05,N/A,N/A,N/A,1374
04/10/2024,14:32:05,N/A,N/A,N/A,1374
04/10/2024,14:32:05,N/A,N/A,N/A,1374
04/10/2024,14:32:05,N/A,N/A,N/A,1374
04/10/2024,14:32:05,N/A,N/A,N/A,1374
04/10/2024,14:32:05,N/A,N/A,N/A,1093
04/10/2024,14:32:05,N/A,N/A,N/A,1374
04/10/2024,14:32:05,N/A,N/A,N/A,1374
04/10/2024,14:32:05,N/A,N/A,N/A,1340
04/10/2024,14:32:05,18.142.19.129,192.168.146.5,6,54
04/10/2024,14:32:05,192.168.146.5,142.250.193.174,17,1286
04/10/2024,14:32:05,192.168.146.5,142.250.193.174,17,117
04/10/2024,14:32:05,192.168.146.5,142.250.76.42,17,74
04/10/2024,14:32:05,142.250.76.42,192.168.146.5,17,317
04/10/2024,14:32:05,142.250.76.42,192.168.146.5,17,275
04/10/2024,14:32:05,192.168.146.5,142.250.76.42,17,77
04/10/2024,14:32:05,192.168.146.5,142.250.195.206,17,633
04/10/2024,14:32:05,142.250.76.42,192.168.146.5,17,66
04/10/2024,14:32:05,N/A,N/A,N/A,349
04/10/2024,14:32:05,N/A,N/A,N/A,673
04/10/2024,14:32:05,N/A,N/A,N/A,74
04/10/2024,14:32:05,192.168.146.5,192.168.146.25,17,78
04/10/2024,14:32:05,192.168.146.5,192.168.146.25,17,78
04/10/2024,14:32:05,192.168.146.5,192.168.146.25,17,78
04/10/2024,14:32:05,75.2.57.54,192.168.146.5,6,132
04/10/2024,14:32:05,192.168.146.5,75.2.57.54,6,92
04/10/2024,14:32:05,13.33.146.15,192.168.146.5,6,54
04/10/2024,14:32:05,13.33.146.15,192.168.146.5,6,54
04/10/2024,14:32:05,13.33.146.15,192.168.146.5,6,200
04/10/2024,14:32:05,13.33.146.15,192.168.146.5,6,125
04/10/2024,14:32:05,192.168.146.5,142.250.195.206,17,75
04/10/2024,14:32:05,N/A,N/A,N/A,74
04/10/2024,14:32:05,13.33.146.15,192.168.146.5,6,54
04/10/2024,14:32:05,N/A,N/A,N/A,74
04/10/2024,14:32:05,N/A,N/A,N/A,74
04/10/2024,14:32:05,142.250.193.174,192.168.146.5,17,69
04/10/2024,14:32:05,142.250.195.206,192.168.146.5,17,69
04/10/2024,14:32:05,142.250.195.206,192.168.146.5,17,65
04/10/2024,14:32:05,192.168.146.5,142.250.195.206,17,76
04/10/2024,14:32:05,192.168.146.5,142.250.193.174,17,74
04/10/2024,14:32:06,75.2.57.54,192.168.146.5,6,54
04/10/2024,14:32:06,N/A,N/A,N/A,74
04/10/2024,14:32:06,N/A,N/A,N/A,74
04/10/2024,14:32:06,192.168.146.25,192.168.146.5,17,138
04/10/2024,14:32:06,192.168.146.25,192.168.146.5,17,94
04/10/2024,14:32:06,192.168.146.25,192.168.146.5,17,103
04/10/2024,14:32:06,N/A,N/A,N/A,74
04/10/2024,14:32:06,N/A,N/A,N/A,74
04/10/2024,14:32:06,192.168.146.5,142.250.182.70,17,1292
04/10/2024,14:32:06,192.168.146.5,142.250.182.70,17,1292
04/10/2024,14:32:06,13.33.146.15,192.168.146.5,6,85
04/10/2024,14:32:06,13.33.146.15,192.168.146.5,6,563
04/10/2024,14:32:06,192.168.146.5,13.33.146.15,6,66
04/10/2024,14:32:06,192.168.146.5,13.33.146.15,6,54
04/10/2024,14:32:06,N/A,N/A,N/A,1294
04/10/2024,14:32:06,N/A,N/A,N/A,6174
04/10/2024,14:32:06,N/A,N/A,N/A,425
04/10/2024,14:32:06,N/A,N/A,N/A,74
04/10/2024,14:32:06,N/A,N/A,N/A,138
04/10/2024,14:32:06,N/A,N/A,N/A,166
04/10/2024,14:32:06,142.250.182.70,192.168.146.5,17,1292
04/10/2024,14:32:06,192.168.146.5,142.250.193.174,17,77
04/10/2024,14:32:06,N/A,N/A,N/A,1374
04/10/2024,14:32:06,N/A,N/A,N/A,1374
04/10/2024,14:32:06,N/A,N/A,N/A,1374
04/10/2024,14:32:06,N/A,N/A,N/A,537
04/10/2024,14:32:06,N/A,N/A,N/A,690
04/10/2024,14:32:06,N/A,N/A,N/A,105
04/10/2024,14:32:06,N/A,N/A,N/A,74
04/10/2024,14:32:06,N/A,N/A,N/A,74
04/10/2024,14:32:06,N/A,N/A,N/A,74
04/10/2024,14:32:06,142.250.193.174,192.168.146.5,17,66
04/10/2024,14:32:06,N/A,N/A,N/A,74
04/10/2024,14:32:06,N/A,N/A,N/A,74
04/10/2024,14:32:06,N/A,N/A,N/A,152
04/10/2024,14:32:06,N/A,N/A,N/A,403
04/10/2024,14:32:06,N/A,N/A,N/A,74
04/10/2024,14:32:06,N/A,N/A,N/A,113
04/10/2024,14:32:06,N/A,N/A,N/A,74
04/10/2024,14:32:06,N/A,N/A,N/A,113
04/10/2024,14:32:06,142.250.182.70,192.168.146.5,17,1292
04/10/2024,14:32:06,142.250.182.70,192.168.146.5,17,347
04/10/2024,14:32:06,142.250.182.70,192.168.146.5,17,162
04/10/2024,14:32:06,192.168.146.5,142.250.182.70,17,155
04/10/2024,14:32:06,192.168.146.5,142.250.182.70,17,75
04/10/2024,14:32:06,142.250.182.70,192.168.146.5,17,938
04/10/2024,14:32:06,192.168.146.5,142.250.182.70,17,79
04/10/2024,14:32:06,142.250.182.70,192.168.146.5,17,1292
04/10/2024,14:32:06,142.250.182.70,192.168.146.5,17,902
04/10/2024,14:32:06,142.250.182.70,192.168.146.5,17,84
04/10/2024,14:32:06,192.168.146.5,142.250.195.206,17,71
04/10/2024,14:32:06,N/A,N/A,N/A,1374
04/10/2024,14:32:06,N/A,N/A,N/A,1374
04/10/2024,14:32:06,N/A,N/A,N/A,1374
04/10/2024,14:32:06,N/A,N/A,N/A,543
04/10/2024,14:32:06,N/A,N/A,N/A,427
04/10/2024,14:32:06,192.168.146.5,142.250.193.174,17,1292
04/10/2024,14:32:06,192.168.146.5,142.250.193.174,17,1292
04/10/2024,14:32:06,N/A,N/A,N/A,142
04/10/2024,14:32:06,N/A,N/A,N/A,105
04/10/2024,14:32:06,192.168.146.5,142.250.195.206,17,77
04/10/2024,14:32:06,192.168.146.5,192.168.146.25,17,80
04/10/2024,14:32:06,192.168.146.5,192.168.146.25,17,80
04/10/2024,14:32:06,192.168.146.5,192.168.146.25,17,80
04/10/2024,14:32:06,142.250.182.70,192.168.146.5,17,70
04/10/2024,14:32:06,142.250.195.206,192.168.146.5,17,68
04/10/2024,14:32:06,N/A,N/A,N/A,74
04/10/2024,14:32:06,142.250.193.174,192.168.146.5,17,82
04/10/2024,14:32:06,N/A,N/A,N/A,74
04/10/2024,14:32:06,N/A,N/A,N/A,643
04/10/2024,14:32:06,142.250.195.206,192.168.146.5,17,68
04/10/2024,14:32:06,142.250.193.174,192.168.146.5,17,1292
04/10/2024,14:32:06,142.250.193.174,192.168.146.5,17,1292
04/10/2024,14:32:06,142.250.193.174,192.168.146.5,17,1292
04/10/2024,14:32:06,192.168.146.5,142.250.193.174,17,81
04/10/2024,14:32:06,192.168.146.5,142.250.193.174,17,82
04/10/2024,14:32:06,N/A,N/A,N/A,113
04/10/2024,14:32:06,N/A,N/A,N/A,86
04/10/2024,14:32:06,N/A,N/A,N/A,1374
04/10/2024,14:32:06,N/A,N/A,N/A,1374
04/10/2024,14:32:06,192.168.146.5,192.168.146.25,17,79
04/10/2024,14:32:06,192.168.146.5,192.168.146.25,17,79
04/10/2024,14:32:06,192.168.146.5,192.168.146.25,17,79
04/10/2024,14:32:06,192.168.146.5,142.250.195.66,17,1292
04/10/2024,14:32:06,N/A,N/A,N/A,86
04/10/2024,14:32:06,192.168.146.5,142.250.193.174,17,79
04/10/2024,14:32:06,142.250.193.174,192.168.146.5,17,708
04/10/2024,14:32:06,142.250.195.66,192.168.146.5,17,82
04/10/2024,14:32:06,N/A,N/A,N/A,74
04/10/2024,14:32:06,192.168.146.5,142.250.193.174,17,211
04/10/2024,14:32:06,N/A,N/A,N/A,86
04/10/2024,14:32:06,N/A,N/A,N/A,74
04/10/2024,14:32:06,N/A,N/A,N/A,1374
04/10/2024,14:32:06,N/A,N/A,N/A,563
04/10/2024,14:32:06,N/A,N/A,N/A,74
04/10/2024,14:32:06,192.168.146.5,142.250.195.66,17,74
04/10/2024,14:32:06,N/A,N/A,N/A,74
04/10/2024,14:32:06,142.250.195.66,192.168.146.5,17,125
04/10/2024,14:32:06,142.250.195.66,192.168.146.5,17,63
04/10/2024,14:32:06,192.168.146.5,142.250.195.66,17,73
04/10/2024,14:32:07,142.250.193.110,192.168.146.5,17,1292
04/10/2024,14:32:07,142.250.193.110,192.168.146.5,17,354
04/10/2024,14:32:07,142.250.193.110,192.168.146.5,17,980
04/10/2024,14:32:07,142.250.193.110,192.168.146.5,17,79
04/10/2024,14:32:07,142.250.193.110,192.168.146.5,17,66
04/10/2024,14:32:07,142.250.193.174,192.168.146.5,17,65
04/10/2024,14:32:07,142.250.193.110,192.168.146.5,17,69
04/10/2024,14:32:07,192.168.146.5,142.250.193.110,17,1292
04/10/2024,14:32:07,192.168.146.5,142.250.193.110,17,115
04/10/2024,14:32:07,142.250.193.110,192.168.146.5,17,163
04/10/2024,14:32:07,192.168.146.25,192.168.146.5,17,116
04/10/2024,14:32:07,192.168.146.25,192.168.146.5,17,104
04/10/2024,14:32:07,192.168.146.25,192.168.146.5,17,158
04/10/2024,14:32:07,192.168.146.5,142.250.193.110,17,74
04/10/2024,14:32:07,N/A,N/A,N/A,86
04/10/2024,14:32:07,N/A,N/A,N/A,74
04/10/2024,14:32:07,N/A,N/A,N/A,86
04/10/2024,14:32:07,N/A,N/A,N/A,74
04/10/2024,14:32:07,N/A,N/A,N/A,1374
04/10/2024,14:32:07,N/A,N/A,N/A,995
04/10/2024,14:32:07,N/A,N/A,N/A,74
04/10/2024,14:32:07,N/A,N/A,N/A,361
04/10/2024,14:32:07,N/A,N/A,N/A,148
04/10/2024,14:32:07,N/A,N/A,N/A,166
04/10/2024,14:32:07,N/A,N/A,N/A,555
04/10/2024,14:32:07,N/A,N/A,N/A,353
04/10/2024,14:32:07,142.250.193.110,192.168.146.5,17,96
04/10/2024,14:32:07,142.250.193.110,192.168.146.5,17,1288
04/10/2024,14:32:07,142.250.193.110,192.168.146.5,17,144
04/10/2024,14:32:07,192.168.146.5,142.250.193.110,17,75
04/10/2024,14:32:07,N/A,N/A,N/A,74
04/10/2024,14:32:07,142.250.193.110,192.168.146.5,17,66
04/10/2024,14:32:07,N/A,N/A,N/A,74
04/10/2024,14:32:07,192.168.146.5,142.250.193.142,17,1288
04/10/2024,14:32:07,192.168.146.5,142.250.193.142,17,1292
04/10/2024,14:32:07,192.168.146.5,142.250.193.142,17,1292
04/10/2024,14:32:07,192.168.146.5,142.250.193.142,17,1292
04/10/2024,14:32:07,192.168.146.5,142.250.193.142,17,1292
04/10/2024,14:32:07,192.168.146.5,142.250.193.142,17,1292
04/10/2024,14:32:07,192.168.146.5,142.250.193.142,17,1292
04/10/2024,14:32:07,142.250.193.142,192.168.146.5,17,72
04/10/2024,14:32:07,142.250.193.142,192.168.146.5,17,68
04/10/2024,14:32:07,192.168.146.5,142.250.193.142,17,74
04/10/2024,14:32:07,142.250.193.142,192.168.146.5,17,68
04/10/2024,14:32:07,142.250.193.142,192.168.146.5,17,68
04/10/2024,14:32:07,142.250.193.142,192.168.146.5,17,68
04/10/2024,14:32:07,142.250.193.142,192.168.146.5,17,68
04/10/2024,14:32:07,N/A,N/A,N/A,1374
04/10/2024,14:32:07,N/A,N/A,N/A,1066
04/10/2024,14:32:07,N/A,N/A,N/A,444
04/10/2024,14:32:07,142.250.193.142,192.168.146.5,17,425
04/10/2024,14:32:07,142.250.193.142,192.168.146.5,17,158
04/10/2024,14:32:07,192.168.146.5,142.250.193.142,17,79
04/10/2024,14:32:07,142.250.193.142,192.168.146.5,17,68
04/10/2024,14:32:07,N/A,N/A,N/A,1374
04/10/2024,14:32:07,N/A,N/A,N/A,1374
04/10/2024,14:32:07,N/A,N/A,N/A,1374
04/10/2024,14:32:07,N/A,N/A,N/A,591
04/10/2024,14:32:07,N/A,N/A,N/A,74
04/10/2024,14:32:07,N/A,N/A,N/A,74
04/10/2024,14:32:08,N/A,N/A,N/A,74
04/10/2024,14:32:08,N/A,N/A,N/A,74
04/10/2024,14:32:08,N/A,N/A,N/A,180
04/10/2024,14:32:08,N/A,N/A,N/A,2514
04/10/2024,14:32:08,N/A,N/A,N/A,74
04/10/2024,14:32:08,N/A,N/A,N/A,2514
04/10/2024,14:32:08,N/A,N/A,N/A,1178
04/10/2024,14:32:08,N/A,N/A,N/A,74
04/10/2024,14:32:08,N/A,N/A,N/A,113
04/10/2024,14:32:08,N/A,N/A,N/A,74
04/10/2024,14:32:08,N/A,N/A,N/A,1374
04/10/2024,14:32:08,N/A,N/A,N/A,1374
04/10/2024,14:32:08,N/A,N/A,N/A,1374
04/10/2024,14:32:08,N/A,N/A,N/A,596
